ID,Title,Category,Link,Preview Icon,Pages,PDF Link,Description,Keywords,Accession Number,Publisher,ISBN,Condition,Author,Language,Year,Script,Custodian,Digitization Sponsor
8377,The Punjab of To-Day,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8377&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-004435_200.jpg,440,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008377.pdf,,,BK-004435,The Civil And Military Gazette Press Lahore,,Good,Hugh Kennedy Trevaskis,English,1932,Roman,"SGPC, Sri Amritsar jio",
8461,Janam Sakhi Bhai Bala Da Paath-Parmanikaran Te Aalochnatmak Sampadan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8461&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-006287_200.jpg,490,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008461.pdf,,,BK-006287,Languages Department Punjab,,Good,Dr. Gurbachan Kaur,Panjabi,1987,Gurmukhi,Dera Gurusar Khudda Hoshiarpur,
8462,Sri Guru Gobind Singh Ji Di Shabad-Murti,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8462&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-006286_200.jpg,124,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008462.pdf,,,BK-006286,Sikh History Society Amritsar,,Good,"Randhir Singh, Bhai Sahib",Panjabi,,Gurmukhi,Anurag Singh Ludhiana,Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
8497,Sri Sarbloh Granth Sahib Ji,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8497&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-006196_200.jpg,36,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008497.pdf,,,BK-006196,Ramesh Chander Suri,,Good,,Panjabi,1968,Gurmukhi,Anurag Singh Ludhiana,Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
8503,Grammar And Dictionary of Western Punjabi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8503&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-006189_200.jpg,310,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008503.pdf,,,BK-006189,Lahore Punjab Govt. Press,,Good,J. Wilson,English,1899,Roman,Anurag Singh Ludhiana,
8760,Akal Takht Sahib Jot Te Jugat,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8760&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003700_200.jpg,242,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008760.pdf,"Sri Akal Takhat is symbol of the sovereignty, integrity and distinct identity of the Sikhs as a nation. It has been the rallying point for the Sikhs for about five centuries whenever Sikhs came under oppression by the Mughal Afghan aggressors in the past as well as the Indian state during the present time. This volume traces the origin, the Sikh doctrine governing its creation and its role in shaping the Sikh polity in future. It also makes a guess about the possible challenges to the Sikh religion, its identity and its survival. The account is scholarly and speculative","Guru Hargobind,  Baba Buddha,  Harmandir Sahib,  Akali Phoola Singh,  Shardha Ram Phillori",BK-003700,S.G.P.C,,Good,Balkar Singh,Panjabi,1995,Gurmukhi,"Harnam Singh Shan, Dr.",Anonymous - ਹਮ ਰੁਲਤੇ ਫਿਰਤੇ ਕੋਈ ਬਾਤ ਨ ਪੂਛਤਾ
8761,Galaan Paar Dian,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8761&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003699_200.jpg,262,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008761.pdf,"This collection of poems is steeped in spirituality, mystical human communion with the Divine and folklore, rustic imagery and symbolism. The poet, being a devout Sikh and follower of ten Sikh Gurus and Sikh philosophy as well as a scholar of Sanskrit, Persian, Hindi and Punjabi, these poems combine spiritual ecstasy with musical rhythm of Punjabi folklore","Guru Nanak Dev,  Guru Arjan Dev,  Guru Gobind Singh,  Judai,  Simran,  Healing Touch",BK-003699,Lok Sahit Parkashan Amritsar,,Good,Giani Brahm Singh Brahma,Panjabi,1987,Gurmukhi,"Harnam Singh Shan, Dr.",
8762,Sikhan Da Qatl-e-Aam Part - III,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8762&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003698_200.jpg,128,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008762.pdf,"This part of the report prepared by SGPC deals with the massacre of the Sikhs in Himachal Pradesh, Uttar Pradesh and Delhi in 1984 following assassination of Indira Gandhi. The report of the government appointed Marwah Committee, details based on Sant Harchand Longowal is visit to the riot affected Sikh families in Delhi, a heart moving story based on riots, statement of former Prime Minister Atal Bihari Vajpayee squarely blaming the congress party for these killing of Sikhs and details of financial and material support provided by SGPC to riot victims are also included in this volume. The account which is factual and corrects, reveals the calculated collaboration of Delhi, state police and hired goons of the congress party in undertaking the systematic massacre of Sikhs and destruction of their property. These killings are a blot on the so-called secular India","Satnam,  Nagrota,  Kangra,  Palampur,  Joginder Nagar,  Mandi,  Hamirpur,  Suryakant,  Sant Longowal,  K. S. Duggal,  Khushwant Singh",BK-003698,Dharam Parchar Committee Amritsar,,Good,Surjit Singh Sokhi,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8763,Sikhan Da Qatl-e-Aam Part - I,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8763&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003697_200.jpg,80,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008763.pdf,"Massacre of Sikhs in Delhi and other Indian cities following the assassination of Mrs. Indira Gandhi in 1984 is a blot on the so-called secular and democratic face of India. This volume, containing reports written by Govt. appointed commissions of enquiry as well as the reports of Human Rights organizations, bring out the enormity and gravity of these govt. sponsored riots and killing of the Sikhs. These facts can never be erased from India's history. The whole account is factual","Rajiv Gandhi,  Justice Sikri,  Sri Tarkunde,  Sultanpuri,  Mangolpuri,  Sajjan Kumar,  Trilok Puri,  Kanpur",BK-003697,S.G.P.C,,Good,,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8764,Guru Ravidas,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8764&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003696_200.jpg,196,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008764.pdf,"Bhagat Ravidas is one of the greatest saints of India. His verses find a prominent place in the sacred Sikh scripture. This volume containing seminar papers on Ravidas highlight his biography, his spiritual enlightenment and the message of spiritual philosophy and wisdom. Each paper highlights a prominent aspect of his persona. It is a commendable collection","Dr. Dharampal Singh,  Dr. Win and Callewaest,  Dr. Rattan Singh Jaggi,  Manmohan Sehgal",BK-003696,,,Good,,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8765,Piyare Jio,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8765&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003695_200.jpg,174,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008765.pdf,"This collection of letters written by Bhai Vir Singh to various organizations and individuals bring out his spiritual, religious, literary concerns and views. His multifaceted, charismatic personality shrines through his letter. His command over Punjabi language and profoundness of his scholarship also is also reflected. The editor's choice of letters is scholarly and brilliant","Gurbani,  Naam,  Gian Marg,  Bhai Narain Singh,  Harbans Singh,  Tarlochan Singh,  Panth,  Dr. Dewan Singh",BK-003695,"Baal Krishan, Panjab University, Chandigarh",,Good,,Panjabi,1976,Gurmukhi,"Harnam Singh Shan, Dr.",
8766,Blue Star Ghalughara,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8766&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003694_200.jpg,282,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008766.pdf,"This composition written about the military operation on the most sacred shrine in June 1984 claims to be based on eye-witness evidences, statements of the surviving victims and several other reliable sources. Such a claim of the author may be correct due to the given facts and statistics, but the diction and stance of the author in his narration make it superior as a Sikh point of view. The account is as much emotional as factual","Ghallughara,  Satpal Baghi,  Sant Bhinderanwale,  Dharam Yudh Morcha,  Sri Akal Takhat,  Buta Singh,  Jail Singh",BK-003694,Punjabi University Patiala,,Good,Dr. Mahinder Singh Dhillon Patiala,Panjabi,1991,Gurmukhi,"Harnam Singh Shan, Dr.",
8767,Simran Mahima,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8767&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003693_200.jpg,432,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008767.pdf,"As the title in Punjabi is suggestive, this tract highlights the importance of meditation upon God's sacred name. It projects meditation as panaceas of all human afflictions. It follows the meditational technique enshrined in Sikh scripture. The book is likely to appeal to devout Sikh readers","Akal Shakti,  Naam,  Gurmat,  Simran,  Waheguru,  Yog",BK-003693,Raghbir Singh,,Good,Raghbir Singh Beer,Panjabi,1967,Gurmukhi,"Harnam Singh Shan, Dr.",
8768,Varaan Bhai Gurdas,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8768&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003692_200.jpg,356,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008768.pdf,"Ballads or ""vaaran"" of Bhai Gurdas make a significant part of ancient Punjabi classic literature. These compositions not only provide explanation of Gurbani verses, but also represent whatever is best in Punjabi literature, Punjabi language and Punjabi culture. This edited and printed version of these compositions from ancient manuscripts fulfills an urgent demand of Punjabi readers and scholars. It is now standard reference work for use","Guru Arjan Dev,  Baba Buddha,  Habit,  Swayyia,  Musalman,  Hindu,  Baba,  Sidh",BK-003692,Punjabi University Patiala,,Good,,Panjabi,1987,Gurmukhi,"Harnam Singh Shan, Dr.",
8769,Partagya Palan,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8769&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003691_200.jpg,88,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008769.pdf,"Tales about some have truths and irreversible human pledges are integral to every nation's history and heritage. In India's culture also, there are plenty of tales about Indian sages and their rows. This poetic composition written in hybrid Hindi ""Braj Bhasha,"" narrates such tales about fulfillment of one's promise even at the cost of one's life. The narration is poetical, rhythmical, suitable for oral recitation. Its emotional and moral appeal is inimitable","Dasrath,  Ravan,  Kekai,  Lachman,  Kabir,  Raja Hari Chand,  Raja Bal,  Chamak Rikhi,  Shamas Tabrez,  Guru Nanak Dev Ji,  Guru Arjan Dev Ji,  Guru Gobind Singh Ji",BK-003691,,,Good,Bhai Dit Singh Ji Giani,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8770,Bhai Bota Singh Di Shahedi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8770&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003690_200.jpg,52,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008770.pdf,"This ballad in folklorist Punjabi poetry pays a tribute a great 18th century Sikh martyr who became a symbol of Sikh resistance against the Mughal tyrants and oppressors. The narration written in completes brings out the Sikh spirit of faith, sacrifice and Sikh honour. It makes a fluent reading and fit for oral recitation","Bota Singh,  Hathi Singh,  Lahore,  Mughal",BK-003690,,,Good,Bhai Dit Singh Ji Giani,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
8771,Storm Over The Sutlej,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8771&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003689_200.jpg,280,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008771.pdf,"This research dissertation traces the evolution of Shromni Akali Dal, the regional and religious party of the Sikhs. It studies its motives, aspirations both in terms of its leadership as well as religious goals. It studies the dynamics of Akali struggle for the creation of a Punjabi speaking state in Independent India and its mixing of its political aspirations with its religious ambitions. The study is more academic them evaluative","PEPSU,  Reorganization Act,  Caste divisions,  Economic Factors,  Sikh Revivalism,  Gurdwara Reforms Movement,  Giani Kartar Singh",BK-003689,Gitanjali Publishing House New Delhi,,Good,A.S. Narang,English,1983,Roman,"Harnam Singh Shan, Dr.",
8772,Sikh Separatism The Politics Of Faith,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8772&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003688_200.jpg,292,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008772.pdf,"This research dissertation analysis the deep social and historical roots which led to the consciousness and development of distinct Sikh identity, community and spirit of Sikh nationalism independent of Indian nationalism among the Sikh in India in the post-independence India. The thesis is well-researched, well-argued and comprehensive. It has the potential of becoming a standard reference book on Sikh studies","Singh Sabha,  Khalsa,  Akali Dal,  Sikh Gurus,  Hindu Khatris,  Hinduism,  Arya Samaj,  Sahajdhari Sikhs,  Sant Harchand Singh Longowal,  Badal,  Tohra",BK-003688,Vikas Publishing House Pvt. Ltd.,,Good,Rajiv A. Kapur,English,1987,Roman,"Harnam Singh Shan, Dr.",
8773,An Indian Torture Chamber,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8773&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003687_200.jpg,68,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008773.pdf,"The 1980-90 is one of the darkest decades of the history of the Sikhs and Punjab. Hundreds of Sikh youth were arrested and charged with acts of terrorism and other heinous crimes. Majority of them were tortured without trial and without any judicial sanction in the interrogation center at Ladha Kothi, near Nabha. This report, prepared by the Punjab chapter of Human Rights Organization after visiting the torture chamber and after meeting the victims and their families and on the basis of justice and C.S. Tiwana committee report appointed under the Indian commission of Enquiry Act, 1952 and persons brings out the horrors and in human treatment of Sikh youth. This report is sure to find a place in the history of 20th century Punjab &amp; Sikhs","Ladha Kothi,  Justice S. S. Sodhi,  Justice C. S. Tiwana,  T. S. Cheema,  Harminder Singh Gill,  Central Jail Jodhpur,  Bhai Amrik Singh,  Bhinderanwale",BK-003687,Punjab Human Rights Organisation,,Good,,English,1990,Roman,"Harnam Singh Shan, Dr.",
8774,Maharaja Ranjit Singh,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8774&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003686_200.jpg,110,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008774.pdf,"This booklet containing the complete life story of Maharaja Ranjit Singh is primarily meant for school students. It deals briefly, without omitting any significant event, with his family background, his grooming in warfare and power management, emergence as sovereign of Punjab, his governance and his death. The book is an authentic history in brief written by a professional historian","S. Mahan Singh,  Rani Mehtab Kaur,  Dewan Mohkam Chand,  Faqir Azizudin,  Hari Singh Nalwa,  Raja Dhian Singh,  Metcalf,  Lahore,  Amritsar",BK-003686,Guru Nanak Dev University Amritsar,,Good,J. S. Grewal,English,1982,Roman,"Harnam Singh Shan, Dr.",
8775,The Guru Granth Sahib Its Physics And Metaphysics,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8775&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003685_200.jpg,112,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008775.pdf,"As the title is suggestive, the research dissertation brings out the linguistic and philosophical aspects of the sacred Sikh scripture, Guru Granth Sahib. By digging into the various poetic devices, usages, vocabulary, imagery and prosody, it interprets the essence of what this literary, poetic arrangement emits and conveys. Thus, it is a fine interpretation of this spiritual text in terms of literature and philosophy","Guru Nanak,  Guru Amardas,  Guru Ramdas,  Guru Tegh Bahadur,  Ultimate Reality,  the Margas,  Raga",BK-003685,Sterling Publishers Pvt. Ltd.,,Good,Gunindar Kaur,English,1981,Roman,"Harnam Singh Shan, Dr.",
8776,The Essence of Truth : Japji And Other Sikh Scriptures,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8776&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003684_200.jpg,244,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008776.pdf,"Guru Nanak's ""Japji"" and the succeeding Sikh scriptural writings contain and communicate the Sikh Guru's vision and philosophy without any direct preaching the essence of their philosophy has to be culled by the discerning readers. This book performs precisely this task. It narrates major tenets of Sikh philosophy by analyzing the major Sikh scriptural writings. The author's grasp and narration of the essence of Sikh scriptures is brilliant and comprehensive","Guru Granth Sahib,  Dasam Granth,  Vars Bhai Gurdas,  Nanda Lal,  Janam Sakhis,  Hukamnamas,  Spiritualism,  Rituals and Rites",BK-003684,Allen Mcmillian And Enderson Newyork - Chicago,,Good,Iqbal Singh,English,1986,Roman,"Harnam Singh Shan, Dr.",
8777,Modern Literary Essays,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8777&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003683_200.jpg,168,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008777.pdf,"A good essay in English literature provides intellectual stimulation, emotional entertainment and excellent model of prose writing. The essays contained in this volume are fine specimen of English prose and literary excellence. Each essay has a distinct diction and distinct topic. It is a collection worth preserving","A.C. Bradley,  Arnold Benet,  R. L. Stevenson,  Robert Lynd. J. B. Priestley",BK-003683,University Of London Press Ltd.,,Good,,English,1932,Roman,,
8778,Manukh Jati,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8778&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003682_200.jpg,44,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008778.pdf,"The massacre of the Sikhs in major cities of India in 1984 following Indira Gandhi's assassination is a blot on the face of India and its people. The tract translated into Punjabi from a tract written by a leading woman journalist brings out the heart-rending willing of innocent Sikhs, their families by the hired hooligans and the complete indifference of and certain cases of abetment by the police. It was a total failure of government. The tract is a documentary evidence of this government sponsored barbarism","Trilokpuri,  Gurdip Kaur,  Chilla,  Gujjars,  Bala Sahib Gurdwara,  Janakpuri,  Akali Bhagat,  Sajjan Kumar,  Jagdish Tytler,  Dharamdas Shastri,  Fauj",BK-003682,,,Good,Madhu Kishvar,Panjabi,1984,Gurmukhi,"Harnam Singh Shan, Dr.",
8779,The Ghadr Directory,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8779&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003681_200.jpg,320,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008779.pdf,"The Ghadar Movement, a part of India's freedom struggle, during the first three decades of 20th century consisted of India's militant freedom fighters both in India and Canada and America. This volume is new published version of the Ghadar Directory, compiled by the Intelligence Bureau, Home Department, Govt. of India 1934 ruled by the British. It contains the names, activities and complete profile of leading Indian revolutionaries. The Ghadarites. This document has an abiding historical importance since into narrates the lives and deeds of great Indian martyrs and freedom fighters. It is a chronicle of India's freedom struggle","Baba Gurdit Singh,  Lala Hardyal,  Kama Gata Maru,  Dr. Abdul Hafiz,  Bhagat Singh,  Sohan Singh,  Rash Behari Bose",BK-003681,Punjabi University Patiala,81 7380 415 X,Good,,English,1997,Roman,"Harnam Singh Shan, Dr.",
8780,Kirpal Singh Godman,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8780&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003680_200.jpg,212,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008780.pdf,This treatise on spiritual enlightenment advocates the adoption of a living human Guru for steering through the labyrinth maze of materialism. It is a treatise based on subjective experience which can be shared only by the author's devout followers,"Maulana,  Guru,  Shabad,  Master,  Scriptures,  Gurudev,  Godman,  Satguru",BK-003680,Ruhani Satsang Sawan Ashram Delhi,,Good,,English,1972,Roman,"Harnam Singh Shan, Dr.",
8781,Are Sikhs A Nation?,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8781&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003679_200.jpg,143,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008781.pdf,"Are Sikhs a nation? The question in this book has been answered by the author in a very sensible manner. He believes that in view of the history of the Sikhs, their character and aspirations, the Govt. of India should not be unduly bothered by the Sikh claim of being a nation. Although the Sikhs consider themselves to be nation by virtue of their distinct religion, culture, customs and identity, they do not want to secede from India and are willing to abide by the constitution of India. Their only demand is that they should be acknowledged as Sikhs and not as Hindus. The author's thesis is supported by the nationalistic ideology of the main Sikh political party the Shromni Akali Dal. The Sikhs are nation within the Indian Nation","Sikhism,  Naam Sanskar,  Rites,  Sikh Character,  Khalsa,  Anandpur Sahib Resolution,  Punjab Reorganization Bill 1966",BK-003679,Delhi Sikh Gurdwara Managment Committee Delhi,,Good,Mehar Singh Chaddah,English,1982,Roman,"Harnam Singh Shan, Dr.",
8782,Maharaja Duleep Singh,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8782&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003678_200.jpg,226,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008782.pdf,"General impression about Maharaja Duleep Singh, the last Sikh ruler of Punjab is that of an extravagant, immoral and irresponsible youth. This volume, containing research papers by eminent historians read out at a seminar held on the first century of the youth Sikh Maharaja, projects him as a brilliant, self-respecting person conscious of his heritage and the perfidy of his courtiers and the British imperialists. These papers provide fresh information on the Sikh Maharaja based on the archival records in India, Russia and other countries. The volume dispels a lot of misinformation and malicious propaganda. It seeks to set the record of Sikh history straight and based on facts","Maharani Jindan,  Sandhawalias,  Dogras,  Gulab Singh,  Dalhousie,  Tej Singh,  Ranjit Singh,  Russia,  V. N. Dutta",BK-003678,S.G.P.C,,Good,,English,1995,Roman,"Harnam Singh Shan, Dr.",
8783,Lok Sabha Debates,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8783&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003677_200.jpg,158,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008783.pdf,This volume contains the text of the proceedings and debates held in the Parliament (Lok Sabha) of India pertaining to the session held in Nov. 1962. The text both in English and Hindi reflect the range of problems confronting India as well as quality of the discussions. The volume contains landmark speeches of S. Kapur Singh declaring the nationalist credentials of the Sikhs as well as their aspirations for preserving their religious integrity and identity in the post independent India. This is a document of the national heritage,,BK-003677,,,Good,S. Kapur Singh M.P,English,,Roman,"Harnam Singh Shan, Dr.",
8784,Soft Target,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8784&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003676_200.jpg,188,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008784.pdf,"""Soft Target"" is a term used by Intelligence Agencies for a country whose security system is lax and not fool proof. The authors called Canada and its government in the 1980s a ""soft target"" as the Canadian intelligence agencies either deliberately or otherwise failed to notice and curb the espionage activities of the Indian Intelligence Agencies to manipulate the Canadian Sikh settlers settled in India in order to defame the whole Sikh community. The book gives a new perspective on Punjab problem. Its version is reliable since it's written by members of the Canadian Intelligence network. It exposes the duplicity of both Canadian and Indian government","Samra,  Bhupinder Singh Pannu,  Vancouver,  Khalistan,  Ahluwalia,  Chauhan,  Sodhi,  Talwinder Singh Parmar,  RCMP. Air India Boing 747",BK-003676,James Lorimer & Company Toronto,,Good,,English,1989,Roman,,
8785,The Punjab Story,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8785&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003675_200.jpg,216,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008785.pdf,"The military operation ""Blue Star"" at Darbar Sahib Amritsar on June 4-6 1984 created more problems than it solved and left, a bitter trail of hatred, anger, revenge violence and communal disharmony these essays written by eminent public figures and journalists bring out the various facets of Punjab problem and pinpoint the main players responsible for creating this imbroglio. They hold Govt. of India, Akali leadership and Sikh militants guilty of this tragedy and bloodshed. Each article is illuminating, suggesting sensible way out and full of goodwill for people of Punjab. The photographs are rare","Jarnail Singh,  Bhinderanwale,  Khushwant Singh,  SGPC,  Akal Takhat,  Akalis,  Baba Gurbachan Singh,  Babbar Khalsa",BK-003675,Roli Books International New Delhi,,Good,,English,1985,Roman,"Harnam Singh Shan, Dr.",
8786,The Destiny of The Sikhs,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8786&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003674_200.jpg,178,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008786.pdf,"What is the destiny of the Sikhs in India should they be part of mainstream of Hindu majority India or claim to be an independent sovereign nation due to their distinct religion and identity. The author debates these issues, but the debate narrated is not in held in the proper perspective, nor does he suggest any solution. The narration lacks in depth of intellectual enquiry and makes vague, incoherent suggestions","Hinduism,  Guru Arjan. Guru Tegh Bahadur,  Bhai Mani Singh,  Guru ka Bagh,  Madhavan Nair,  Communism",BK-003674,Modern Publishers,,Good,Sohan Singfh Sahota,English,1980,Roman,"Harnam Singh Shan, Dr.",
8787,Bhai Taru Singh Di Shahedi,Books,http://panjabdigilib.org/webuser/searches/displayPage.jsp?ID=8787&page=1&CategoryID=1&Searched=,http://panjabdigilib.org/pdl/Thumbnails/Squared/BK-003673_200.jpg,68,https://snappdl.s3.ca-central-1.amazonaws.com/pdfs/0008787.pdf,"Bhai Taru Singh's martyrdom in Sikh religion and Sikh history is acclaimed among the highest Sikh sacrifices. This poetic composition narrates the unflinching faith and sacrifice of this 18th century Sikh martyr in the Punjabi kissa kav tradition. The narration employs the best poetic and metrical device ""Chhand"" and creates an everlasting impact on the reader. The diction is fluent, racy and appealing","Taru Singh,  Singh Mehtab Miran Kot,  Nawab,  Khan Bahadur,  Shubeg Singh",BK-003673,,,Good,Bhai Dit Singh Ji Giani,Panjabi,,Gurmukhi,"Harnam Singh Shan, Dr.",
